_id,BIN,SumAREA,WMeanAREA,MaxAREA,MaxVIEWS,MaxSOLAR,WMeanVIEWS,WMeanSOLAR,WMeanCOMPACTNESS,MaxWIDTH,HEIGHTROOF,YEAR,NAME,BBL,LandUseString,ASPECT,SUBWAY800,SUBWAY400,SBIN
4568,1008372,3961.12,990.39,995.66,0.4,1.28,8.34,0.34,0.73,15.03,44.96,1900,,1005270088,MIXED,SIDEBLOCK,3,3,S1008372
4569,1008374,6528.31,1305.66,1313.2,1.18,3.72,16.98,1.27,0.86,24.05,59.16,1900,,1005270090,MIXED,SIDEBLOCK,3,3,S1008374
4570,1008375,6027.78,1506.95,1506.95,0.51,1.33,10.15,0.36,0.9,24.05,39.76,1899,,1005270091,RESIDENTIAL,SIDEBLOCK,3,3,S1008375
4571,1008376,5505.73,1835.24,1835.24,0.34,0.15,9.27,0.05,0.89,26.77,34.28,1900,,1005270092,MIXED,SIDEBLOCK,3,3,S1008376
4572,1008377,6539.07,1307.81,1313.2,0.96,3.18,13.42,1.01,0.88,24.05,55.92,1900,,1005270093,RESIDENTIAL,SIDEBLOCK,3,3,S1008377
4573,1008378,8395.84,1679.17,1679.17,0.75,4.3,19.14,1.86,0.88,24.41,42.5,1900,,1005270094,RESIDENTIAL,CORNERBLOCK,4,3,S1008378
4574,1008379,2900.87,725.27,726.56,0.96,1.75,15.23,0.58,0.92,17.52,41.22,1987,,1005277501,RESIDENTIAL,SIDEBLOCK,4,3,S1008379
4575,1008380,91374.75,6526.8,6541.76,23.7,7.77,288.63,2.85,0.75,59.51,133.78,1952,,1005280001,RESIDENTIAL,CORNERBLOCK,4,2,S1008380
4576,1008381,8460.43,2115.11,2115.11,0.7,1.46,16.96,1.13,0.82,24.02,50.65,1899,,1005280007,RESIDENTIAL,SIDEBLOCK,4,2,S1008381
4577,1008383,4472.4,1490.8,1501.56,0.87,0.05,14.14,0.02,0.87,23.85,35.11,1900,,1005280015,MIXED,SIDEBLOCK,3,1,S1008383
4578,1008384,10893.07,5446.53,5446.53,0.8,0,20.13,0,0.92,53.51,21.98,1920,,1005280016,COMMERCIAL,MIDBLOCK,3,1,S1008384
4579,1008385,3019.27,1006.42,1006.42,0.85,0,14.85,0,0.98,25.69,18.3,1900,,1005280018,COMMERCIAL,SIDEBLOCK,3,1,S1008385
4580,1008386,11479.7,1913.28,1913.28,2.43,0.32,41.8,0.11,0.85,27.66,51.7,1900,,1005280019,INDUSTRIAL,MIDBLOCK,3,1,S1008386
4581,1008387,3788.89,1894.45,1894.45,1.32,0.42,36.86,0.42,0.96,30.51,24.44,1920,,1005280021,COMMERCIAL,ENDBLOCK,3,1,S1008387
4582,1008388,1291.67,1291.67,1291.67,0.26,0,7.18,0,0.94,24.61,11.88,1900,,1005280024,COMMERCIAL,SIDEBLOCK,3,1,S1008388
4583,1008389,2228.13,742.71,742.71,0.78,0,12.51,0,0.93,18.9,37.53,1899,,1005280027,RESIDENTIAL,SIDEBLOCK,3,1,S1008389
4584,1008390,10610.51,2122.21,2133.94,0.42,0.2,11.1,0.04,0.78,29.59,57.13,1900,,1005280032,RESIDENTIAL,SIDEBLOCK,3,3,S1008390
4585,1008392,12954.35,2590.87,2594.1,2.88,3.04,24.78,0.72,0.87,29.95,52.85,1920,,1005287503,RESIDENTIAL,SIDEBLOCK,3,3,S1008392
4586,1008393,10556.69,2111.34,2117.8,0.89,0.32,15.69,0.19,0.68,23.29,55.83,1900,,1005280036,RESIDENTIAL,SIDEBLOCK,3,3,S1008393
4587,1008394,8373.02,1674.65,1689.93,1.02,1.64,19.58,0.56,0.8,25.07,52.85,1910,,1005280037,RESIDENTIAL,CORNERBLOCK,4,3,S1008394
4588,1008395,4076.83,1019.45,1034.63,0.28,0.47,7.44,0.32,0.89,19.59,41.09,1900,,1005280038,MIXED,SIDEBLOCK,3,3,S1008395
4589,1008396,3968.54,992.32,1014.5,0.24,0.29,6.75,0.25,0.81,17.68,39.85,1800,,1005280039,RESIDENTIAL,SIDEBLOCK,4,3,S1008396
4590,1008397,5738.45,1434.72,1455.82,0.3,0.22,8.21,0.21,0.88,23.33,40.05,1900,,1005280040,RESIDENTIAL,SIDEBLOCK,4,3,S1008397
4591,1008398,6245.75,1041.08,1046.79,2.11,1.88,18.12,0.61,0.82,18.08,54.99,1900,,1005280041,RESIDENTIAL,SIDEBLOCK,4,3,S1008398
4592,1008399,5434.48,1086.94,1091.24,0.54,0.53,11.73,0.48,0.82,19.42,54.59,1900,,1005280042,RESIDENTIAL,SIDEBLOCK,4,3,S1008399
4593,1008401,1618.68,539.49,539.49,2,0.55,28.99,0.36,0.95,18.21,32.52,1910,,1005280055,MIXED,SIDEBLOCK,3,1,S1008401
4594,1008402,1622.66,540.89,540.89,0.94,0.45,26.31,0.39,0.97,18.31,22.58,1900,,1005280056,COMMERCIAL,SIDEBLOCK,3,1,S1008402
4595,1008403,11877.96,1979.7,1980.56,1.56,1.05,26.47,0.35,0.93,42.09,60.75,1910,,1005280063,MIXED,SIDEBLOCK,3,3,S1008403
4596,1008404,9192.37,2298.09,2298.09,0.72,0.96,10.27,0.24,0.75,43.31,29.75,1910,,1005280065,RESIDENTIAL,SIDEBLOCK,3,3,S1008404
4597,1008405,6552.52,1092.11,1095.23,2.11,3.81,23.76,0.8,0.87,22.01,54.38,1910,,1005280067,RESIDENTIAL,SIDEBLOCK,3,3,S1008405
4598,1008406,5064.41,1266.16,1270.14,0.9,0.82,15.88,0.2,0.89,26.61,49.24,1910,,1005280068,RESIDENTIAL,SIDEBLOCK,3,3,S1008406
4599,1008407,5516.5,1103.3,1103.3,0.85,2.73,18.55,0.61,0.95,24.25,42.52,1910,,1005280070,MIXED,SIDEBLOCK,3,3,S1008407
4600,1008408,19224.33,3204.09,3207.64,0.3,2.87,7.59,0.99,0.75,52.3,64.76,1900,,1005280076,MIXED,CORNERBLOCK,3,3,S1008408
4601,1008409,22052.22,3150.38,3159.2,4.81,7.3,25.8,2.14,0.78,43.14,62.28,1900,,1005280077,MIXED,CORNERBLOCK,3,3,S1008409
4602,1008410,16221.2,2703.57,2717.88,0.81,1.86,16.87,0.65,0.75,38.42,60.75,1900,,1005280078,MIXED,SIDEBLOCK,3,3,S1008410
4603,1008411,10742.37,2685.59,2690.97,0.52,0.76,13.3,0.21,0.86,30.25,48.06,1899,,1005280080,RESIDENTIAL,SIDEBLOCK,3,1,S1008411
4604,1008412,20279.19,3379.86,3379.86,5.34,3.26,42.08,1.09,0.91,37.96,73.84,1896,,1005280082,RESIDENTIAL,SIDEBLOCK,3,3,S1008412
4605,1008413,3928.82,785.76,785.76,0.37,0.17,7.93,0.03,0.97,22.01,55.49,1900,,1005280084,RESIDENTIAL,SIDEBLOCK,3,3,S1008413
4606,1008414,6485.25,1297.05,1297.05,0.44,0.28,9.81,0.06,0.84,19.46,53.87,1900,,1005280086,RESIDENTIAL,SIDEBLOCK,3,3,S1008414
4607,1008415,13387.6,2231.25,2233.51,2.17,2.19,34.68,0.52,0.97,34.84,57.71,1910,,1005280091,RESIDENTIAL,SIDEBLOCK,3,1,S1008415
4608,1008416,12122.84,2020.49,2031.69,2.49,2.96,20.66,0.61,0.75,25.75,55.63,1900,,1005280033,RESIDENTIAL,SIDEBLOCK,3,3,S1008416
4609,1008418,58900.06,6544.56,6563.29,4.84,1.39,68.9,0.77,0.88,49.08,113.6,1900,,1005290001,RESIDENTIAL,CORNERBLOCK,3,3,S1008418
4610,1008419,55186.52,5017.16,5026.74,5.21,2.58,38.18,0.42,0.76,34.97,137.94,1900,,1005290003,COMMERCIAL,SIDEBLOCK,3,3,S1008419
4611,1008420,23131.62,3855.31,3864.24,0.52,0.12,14.64,0.05,0.75,32.58,70.64,1900,,1005290004,COMMERCIAL,SIDEBLOCK,3,3,S1008420
4612,1008421,49147.97,3780.6,3810.42,28.48,8.61,157.87,1.38,0.77,29.23,153.49,1908,,1005290005,RESIDENTIAL,SIDEBLOCK,3,2,S1008421
4613,1008422,28190.65,3523.89,3525.18,0.89,0.47,13.43,0.09,0.77,29.23,95.89,1900,,1005290006,RESIDENTIAL,SIDEBLOCK,3,2,S1008422
4614,1008423,67252.85,8406.61,8406.61,4.4,4.51,45.81,0.87,0.98,75.98,94.01,1900,,1005297504,MIXED,MIDBLOCK,3,2,S1008423
4615,1008425,16829.36,3365.87,3369.1,2,3.13,48.75,1.99,0.8,30.64,56.26,1913,,1005290015,OTHER,ENDBLOCK,3,2,S1008425
4616,1008427,19283.53,2754.8,2755.56,1.98,2.89,19.28,0.76,0.79,25.56,84.23,1900,,1005290020,RESIDENTIAL,SIDEBLOCK,3,2,S1008427
4617,1008429,19665.65,2809.38,2809.38,5.77,5.14,35.09,1.27,0.77,26.28,80.25,1900,,1005290025,COMMERCIAL,SIDEBLOCK,3,2,S1008429
4618,1008430,9493.76,1898.86,1905.21,0.34,0.52,9.47,0.1,0.85,24.18,54.75,1910,,1005290026,COMMERCIAL,SIDEBLOCK,3,2,S1008430
4619,1008431,24789.26,3541.32,3541.32,3.01,6.48,25.08,1.13,0.91,37.57,83.11,1910,,1005290027,RESIDENTIAL,SIDEBLOCK,3,2,S1008431
4620,1008433,12394.63,1770.66,1770.66,1.14,3.95,14.05,0.73,0.87,24.34,58,1899,,1005290031,COMMERCIAL,SIDEBLOCK,4,2,S1008433
4621,1008434,9956.61,1991.32,1991.32,0.87,1.82,12.33,0.39,0.84,25.03,55.48,1900,,1005297506,MIXED,SIDEBLOCK,4,2,S1008434
4622,1008435,9665.98,1933.2,1937.5,0.7,2,13.07,0.82,0.85,24.34,45.18,1920,,1005290033,INDUSTRIAL,SIDEBLOCK,4,2,S1008435
4623,1008436,5543.41,1108.68,1108.68,1.6,3.87,24.06,1.77,0.96,25.23,59.59,1910,,1005290034,MIXED,SIDEBLOCK,4,2,S1008436
4624,1008437,8177.87,2725.96,2731.34,0.55,0.82,15.18,0.27,0.98,42.62,29.24,1950,,1005290035,COMMERCIAL,SIDEBLOCK,4,2,S1008437
4625,1008438,39514.28,5644.91,5651.05,8.73,8.18,79.48,2.41,0.94,56.76,79.34,2002,,1005297507,MIXED,CORNERBLOCK,4,2,S1008438
4626,1008439,3727,745.4,748.09,0.47,0.64,8.68,0.54,0.83,15.55,53.36,1920,,1005290140,MIXED,SIDEBLOCK,4,2,S1008439
4627,1008442,3813.11,953.25,957.99,1.2,3.73,21.34,1.07,0.9,19.59,41.56,1902,,1005290047,MIXED,SIDEBLOCK,4,2,S1008442
4628,1008443,3369.1,842.28,844.97,1.11,4,18.45,1.2,0.98,23.23,40.36,1910,,1005290048,RESIDENTIAL,SIDEBLOCK,4,2,S1008443
4629,1008444,5029.43,1257.33,1259.38,0.9,3,16.37,1,0.91,23.03,39.53,1900,,1005290049,MIXED,SIDEBLOCK,4,2,S1008444
4630,1008445,18468.16,2308.53,2308.86,4.77,8,40.53,2.46,0.98,38.58,74.78,1920,,1005290050,RESIDENTIAL,SIDEBLOCK,4,2,S1008445
4631,1008446,4736.12,1184.03,1184.03,0.48,1.35,10.25,0.34,0.87,19.98,46.298996,1900,,1005290052,RESIDENTIAL,SIDEBLOCK,4,2,S1008446
4632,1008447,3595.14,898.79,898.79,0.33,0,9.1,0,0.83,18.44,43.67,1899,,1005290054,MIXED,SIDEBLOCK,4,2,S1008447
4633,1008448,32552.72,4069.08,4071.45,4.83,8,46.29,2.27,1,62.5,85.586584,1910,,1005290055,RESIDENTIAL,SIDEBLOCK,4,2,S1008448
4634,1008449,37253.86,5322,5322.75,1.23,5.63,28.67,1.6,1,72.77,67.21,1900,,1005290057,RESIDENTIAL,SIDEBLOCK,4,2,S1008449
4635,1008450,11065.29,2213.06,2217.36,0.64,2.73,17.96,0.72,0.91,29.95,45.403335,1924,,1005290061,RESIDENTIAL,SIDEBLOCK,3,2,S1008450
4636,1008451,41365.67,5909.38,5909.38,6.49,4.47,61.74,2.02,0.99,71.13,86.79,1900,,1005290062,INDUSTRIAL,SIDEBLOCK,3,2,S1008451
4637,1008452,13304.18,3326.05,3326.05,1.89,2.39,50.11,1.46,0.87,34.84,33.1,1920,,1005290065,COMMERCIAL,CORNERBLOCK,3,2,S1008452
4638,1008453,15973.63,7986.81,7986.81,1.23,2.39,34.08,1.84,0.97,82.48,15.94,1920,,1005290069,COMMERCIAL,ENDBLOCK,3,2,S1008453
4639,1008454,95723.36,7363.37,7384.04,41.48,3.97,262.86,2.62,0.96,79.13,161.14,1900,,1005290072,COMMERCIAL,MIDBLOCK,3,2,S1008454
4640,1008455,89254.26,7437.85,7437.85,10.73,4.44,116.55,1.09,0.92,58.14,180.220819,1905,Bingham Building,1005297501,COMMERCIAL,CORNERBLOCK,3,2,S1008455
4641,1008467,76402.16,10914.59,10914.59,4.86,4.88,63.55,1.71,0.85,85.33,83.8,1900,,1005300001,COMMERCIAL,CORNERBLOCK,3,2,S1008467
4642,1008468,26931.28,3847.34,3853.48,3.85,5.42,35.64,1.08,0.77,29.13,79.29,1900,,1005300004,INDUSTRIAL,SIDEBLOCK,4,3,S1008468
4643,1008469,25262.87,3609.03,3611.29,3.6,6.09,35.84,1.17,0.76,27.3,80.32,1900,,1005300005,INDUSTRIAL,SIDEBLOCK,4,3,S1008469
4644,1008470,19052.1,3810.42,3810.42,1.02,0.55,27.55,0.33,0.77,29.13,56.73,1920,,1005300006,RESIDENTIAL,SIDEBLOCK,4,3,S1008470
4645,1008471,40795.18,4079.52,4079.52,10.21,4.06,92.93,1.9,0.79,31.07,126.45,1903,,1005300007,RESIDENTIAL,CORNERBLOCK,4,3,S1008471
4646,1008472,11248.28,2249.66,2249.66,0.57,0.69,15.74,0.16,0.75,24.02,58.86,1900,,1005300009,RESIDENTIAL,SIDEBLOCK,4,3,S1008472
4647,1008473,12098.62,2419.72,2438.02,0.37,0.32,10.21,0.06,0.82,25.75,59.86,1900,,1005300010,RESIDENTIAL,SIDEBLOCK,4,3,S1008473
4648,1008474,17222.24,2152.78,2152.78,8.72,4,51.23,1.2,0.82,24.18,100.48,1900,,1005300011,RESIDENTIAL,SIDEBLOCK,4,3,S1008474
4649,1008475,15064.08,2510.68,2513.37,2.07,2.62,40.28,1.82,0.8,26.12,67.27,1900,,1005300012,MIXED,SIDEBLOCK,4,3,S1008475
4650,1008476,7932.99,2644.37,2658.68,1.8,1.96,46.34,1.42,0.82,27.13,16.68,1964,,1005300013,MIXED,CORNERBLOCK,3,2,S1008476
4651,1008477,10381.78,2595.5,2599.48,0.8,0.27,16.11,0.07,0.82,26.77,41.26,1900,,1005300022,MIXED,SIDEBLOCK,3,2,S1008477
4652,1008478,12082.48,2416.5,2416.5,0.52,0,14.56,0,0.84,27.13,71.327088,1917,,1005300025,MIXED,SIDEBLOCK,3,2,S1008478
4653,1008479,16727.1,2389.59,2389.59,1.87,1.5,21.73,0.31,0.84,26.77,88.4,1920,,1005300026,RESIDENTIAL,SIDEBLOCK,3,2,S1008479
4654,1008480,12297.76,2459.55,2459.55,0.4,0,10.73,0,0.85,27.46,63.1,1910,,1005300027,INDUSTRIAL,SIDEBLOCK,3,2,S1008480
4655,1008481,16086.65,2298.09,2298.09,1.29,4.35,19.54,0.76,0.86,27.3,77.99,1920,,1005300028,RESIDENTIAL,SIDEBLOCK,3,2,S1008481
4656,1008482,11194.46,2798.72,2809.38,0.38,0,10.74,0,0.83,28.18,40.52,1915,,1005300029,RESIDENTIAL,SIDEBLOCK,3,2,S1008482
4657,1008483,17480.57,2185.07,2185.07,9.85,5.78,57.29,1.01,0.83,24.87,88.78,1910,,1005307503,MIXED,SIDEBLOCK,3,2,S1008483
4658,1008484,5419.62,2709.81,2712.5,0.38,0,10.76,0,0.82,27.3,23.244893,1920,,1005300031,COMMERCIAL,SIDEBLOCK,3,2,S1008484
4659,1008485,19886.31,2485.82,2486.46,10.16,5.96,74.14,1.35,0.83,26.77,87.89,1910,,1005300032,RESIDENTIAL,SIDEBLOCK,3,2,S1008485
4660,1008486,2365.37,788.46,788.46,1.38,0.08,32.17,0.03,0.99,25.16,33.53,2002,,1005300033,INDUSTRIAL,CORNERBLOCK,4,2,S1008486
4661,1008487,13729.35,1961.4,1964.41,2.76,7,49.15,2.22,0.84,25.03,83.669464,1900,,1005307506,MIXED,SIDEBLOCK,3,2,S1008487
4662,1008488,16928.92,4232.26,4238.29,0.64,0.62,17.34,0.55,0.86,43.34,47.64,1917,,1005300036,COMMERCIAL,SIDEBLOCK,4,2,S1008488
4663,1008489,21915.3,2739.41,2739.41,8.97,4.8,54.61,1.65,0.88,31.27,87.29,1909,,1005300038,MIXED,SIDEBLOCK,4,2,S1008489
4664,1008490,9687.51,2421.88,2421.88,0.38,0.68,10.59,0.44,0.81,25.26,51.28,1915,,1005300040,MIXED,SIDEBLOCK,4,2,S1008490
4665,1008491,18449.32,2635.65,2637.16,7.3,8.78,67.22,3.38,0.79,25.26,80.88,1920,,1005307507,MIXED,CORNERBLOCK,4,2,S1008491
4666,1008492,9254.26,1850.85,1851.39,0.72,1.45,13.11,0.71,0.89,26.44,57.29,1910,,1005300042,RESIDENTIAL,SIDEBLOCK,4,2,S1008492
4667,1008493,24875.37,3553.7,3562.85,3.19,3.68,29.72,1.44,0.79,30.77,107.145833,1896,,1005307504,MIXED,SIDEBLOCK,4,2,S1008493
4668,1008494,31344.48,4477.78,4477.78,1.46,1.41,22.74,0.84,0.96,51.64,90.64,1900,,1005300046,INDUSTRIAL,SIDEBLOCK,3,2,S1008494
4669,1008495,109899.42,9158.25,9160.08,20.38,9,192.57,2.92,0.94,67.81,140.926807,2006,,1005307505,RESIDENTIAL,SIDEBLOCK,3,2,S1008495
4670,1008497,8691.85,1738.37,1738.37,0.59,0.42,13.53,0.23,0.93,27.99,59.25,1905,,1005300054,MIXED,SIDEBLOCK,3,2,S1008497
4671,1008498,15343.94,2557.29,2561.81,0.67,1.81,13.87,0.38,0.78,26.77,71.08,1915,,1005300055,RESIDENTIAL,SIDEBLOCK,3,2,S1008498
4672,1008499,18158.7,2594.1,2594.1,1.46,5.23,20.89,1.38,0.81,26.44,84.14,1920,,1005300056,RESIDENTIAL,SIDEBLOCK,3,2,S1008499
4673,1008500,16619.46,2077.43,2077.43,10.89,6.78,83.65,2.38,0.81,23.82,87.87,1925,,1005300058,RESIDENTIAL,SIDEBLOCK,3,2,S1008500
4674,1008503,11942.55,2388.51,2389.59,0.35,0.64,9.8,0.32,0.83,26.28,61.75,1910,,1005300066,INDUSTRIAL,SIDEBLOCK,3,2,S1008503
4675,1008504,15392.38,2565.47,2583.34,1.45,5.65,19.54,1.22,0.81,25.56,58.25,1900,,1005300067,RESIDENTIAL,SIDEBLOCK,3,2,S1008504
4676,1008505,7706.95,2569.02,2572.57,0.42,0.08,11.35,0.03,0.81,38.45,24.12,1900,,1005300132,COMMERCIAL,SIDEBLOCK,3,2,S1008505
4677,1008506,76337.58,6361.46,6361.46,14.72,4.34,125.25,2.18,0.87,46.65,150.33,1905,,1005310001,RESIDENTIAL,CORNERBLOCK,4,3,S1008506
4678,1008507,21054.19,5263.55,5263.55,0.86,0.23,23.98,0.21,0.85,40.75,48.94,1951,,1005310003,COMMERCIAL,SIDEBLOCK,4,3,S1008507
4679,1008508,23357.66,2335.77,2335.77,11.74,4.71,78.56,2.18,0.85,27.07,128.05,1900,,1005317502,MIXED,SIDEBLOCK,3,3,S1008508
4680,1008509,50256.65,7179.52,7179.52,2.77,4.3,55.47,2.53,0.95,78.35,84.61,1906,,1005317504,COMMERCIAL,CORNERBLOCK,4,3,S1008509
4681,1008510,24477.11,4079.52,4079.52,1.04,1.41,22.77,0.54,0.77,30.09,73.04,1900,,1005310015,INDUSTRIAL,SIDEBLOCK,4,3,S1008510
4682,1008511,21102.63,3517.1,3519.8,2.77,7.06,53.41,3.35,0.8,29.23,67.2,1899,,1005310019,COMMERCIAL,SIDEBLOCK,3,3,S1008511
4683,1008512,46661.51,9332.3,9332.3,1.42,3.61,39.68,1.57,0.98,79.3,56.24,1900,,1005310020,COMMERCIAL,CORNERBLOCK,3,3,S1008512
4684,1008513,30443,3805.36,3807.73,5.69,4.15,70.86,2.17,0.98,49.38,100.46,1902,,1005310027,RESIDENTIAL,SIDEBLOCK,3,3,S1008513
4685,1008514,6323.79,1264.76,1264.76,1.62,3.62,22.99,0.79,0.95,25.56,56.08,1900,,1005310029,RESIDENTIAL,SIDEBLOCK,3,3,S1008514
4686,1008515,9106.26,1821.36,1848.7,0.7,0.38,16.35,0.08,0.73,23.33,56.24,1910,,1005310030,RESIDENTIAL,SIDEBLOCK,3,3,S1008515
4687,1008516,10992.63,1832.12,1856.77,2.68,4.58,22.47,0.81,0.75,23.13,56.08,1910,,1005310031,MIXED,SIDEBLOCK,3,2,S1008516
4688,1008517,7300.62,1460.12,1461.2,2.02,3.71,31.5,1.1,0.75,21.56,56.08,1910,,1005310032,RESIDENTIAL,SIDEBLOCK,3,0,S1008517
4689,1008518,6119.28,1224.07,1253.99,1.22,0.47,29.83,0.37,0.78,16.9,54.16,1910,,1005310039,RESIDENTIAL,SIDEBLOCK,3,0,S1008518
4690,1008519,10613.21,1768.83,1770.66,2.64,4.15,28.41,1.45,0.65,16.54,54.69,1912,,1005317503,MIXED,SIDEBLOCK,3,0,S1008519
4691,1008520,6792.02,2263.97,2265.8,0.38,0.48,10.7,0.45,0.87,29.33,36.76,1920,,1005310041,MIXED,SIDEBLOCK,3,0,S1008520
4692,1008521,6248.44,2082.81,2082.81,0.92,1.79,18.05,1.11,0.82,23.56,34.56,1920,,1005310042,MIXED,SIDEBLOCK,3,2,S1008521
4693,1008522,1264.76,632.38,632.38,0.95,1.18,26.7,0.95,1,25.03,15.32,1954,,1005310043,OTHER,CORNERBLOCK,3,2,S1008522
4694,1008523,4413.2,882.64,882.64,1.31,3.62,23.54,1.77,0.99,25.49,41.52,1920,,1005310044,MIXED,SIDEBLOCK,3,2,S1008523
4695,1008524,37905.07,5415.21,5468.06,5.61,3.16,62.11,1.77,0.99,66.44,89.33,1920,,1005310045,RESIDENTIAL,SIDEBLOCK,3,2,S1008524
4696,1008525,14773.45,1846.65,1851.39,8.35,7.36,45.01,1.45,0.81,21.92,89.11,1900,,1005310048,RESIDENTIAL,SIDEBLOCK,3,2,S1008525
4697,1008526,19267.38,3853.48,3853.48,0.89,1.11,17.35,0.41,0.96,46.78,76.864859,1920,,1005310049,OTHER,SIDEBLOCK,3,2,S1008526
4698,1008527,12916.68,1845.26,1846.01,2.32,3.39,42.59,1.01,0.79,21.23,77.16,1900,,1005310051,RESIDENTIAL,SIDEBLOCK,3,2,S1008527
4699,1008529,189746.03,14595.85,14595.85,30.09,4.61,210.51,1.98,0.7,62.34,165.55,1912,,1005317501,MIXED,ENDBLOCK,3,3,S1008529
4700,1008619,64787.91,4983.69,4983.69,7.34,3.37,69.2,0.87,0.63,25.16,111.49,1912,,1005320015,COMMERCIAL,MIDBLOCK,4,3,S1008619
4701,1008620,10753.14,1792.19,1792.19,1.13,1.75,15.29,0.6,0.91,26.97,68.43,1900,,1005320023,INDUSTRIAL,SIDEBLOCK,3,3,S1008620
4702,1008621,10457.13,1742.89,1743.75,0.67,1.55,13.92,0.55,0.9,26.97,67.98,1900,,1005320024,INDUSTRIAL,SIDEBLOCK,3,3,S1008621
4703,1008622,12819.8,2136.63,2136.63,2.72,1.29,45.37,0.95,0.9,29.13,72.53,1920,,1005320025,RESIDENTIAL,CORNERBLOCK,3,3,S1008622
4704,1008623,27248.81,4541.5,4542.37,3.75,2.8,78.62,1.46,0.93,58.96,82.479651,1900,,1005320030,RESIDENTIAL,CORNERBLOCK,3,3,S1008623
4705,1008626,450544.56,37797.54,38857.68,22.66,8.45,184.05,1.78,0.96,188.32,155.395017,1973,N.Y.U. Elmer Holmes Bobst Library,1005350008,OTHER,ENDBLOCK,5,0,S1008626
4706,1008627,189369.29,13526.45,13584.04,28.98,6.76,156.21,2.44,0.79,68.5,162.614764,1975,Courant Institute,1005350036,OTHER,MIDBLOCK,4,1,S1008627
4707,1008629,736834.7,43343.21,43378.52,65.53,4.66,495.5,3.31,0.98,204.13,220.878006,1908,,1005357501,MIXED,FULLBLOCK,4,1,S1008629
4708,1008631,11598.1,2319.62,2319.62,0.41,0.36,11.43,0.1,0.82,25.16,56.14,1900,,1005370005,RESIDENTIAL,SIDEBLOCK,5,0,S1008631
4709,1008632,17512.22,2918.74,2922.4,0.75,1.8,16.02,0.36,0.75,44.82,66.01,1900,,1005370006,MIXED,SIDEBLOCK,5,2,S1008632
4710,1008633,17624.59,2937.47,2943.93,0.7,0.97,16.22,0.29,0.76,45.05,65.96,1900,,1005370008,MIXED,SIDEBLOCK,5,0,S1008633
4711,1008634,9961.99,1660.33,1660.33,1.06,0.7,13.12,0.2,0.73,21.16,66.35,1900,,1005370010,MIXED,SIDEBLOCK,5,2,S1008634
4712,1008635,11485.08,2297.02,2314.24,0.73,1.37,12.58,0.34,0.74,25.26,57.34,1900,,1005370011,MIXED,SIDEBLOCK,5,2,S1008635
4713,1008636,19802.24,2828.97,2847.05,3.22,6.97,32.1,1.71,0.75,52,69.82,1900,,1005370012,MIXED,SIDEBLOCK,5,2,S1008636
4714,1008637,23307.93,3329.7,3336.81,3.86,5,39.34,1.19,0.74,54.95,69.88,1900,,1005370013,MIXED,CORNERBLOCK,5,2,S1008637
4715,1008638,14751.28,2950.28,2954.04,0.66,3.66,13.43,0.81,0.77,25.39,56.46,1920,,1005377503,MIXED,SIDEBLOCK,5,2,S1008638
4716,1008639,13113.12,2185.5,2190.45,0.63,2.12,10.74,0.4,0.75,23.65,57.3,1900,,1005370017,MIXED,SIDEBLOCK,5,2,S1008639
4717,1008640,5508.43,1101.69,1103.3,1.71,3.25,29.62,1.52,0.87,21.06,48.4,1900,,1005370021,MIXED,SIDEBLOCK,5,0,S1008640
4718,1008642,45439.8,5048.91,5059.03,13.97,8.42,134.9,2.8,0.96,62.24,104.18,1912,,1005370026,RESIDENTIAL,SIDEBLOCK,5,0,S1008642
4719,1008643,9423.79,1570.67,1571.53,1.35,1.11,29,0.63,0.91,25.16,57.63,1900,,1005370029,MIXED,SIDEBLOCK,5,0,S1008643
4720,1008644,19052.1,3175.35,3175.35,4.39,4.25,61.89,1.42,0.99,48.26,68.43,1900,530 LaGuardia Place,1005370030,RESIDENTIAL,SIDEBLOCK,5,0,S1008644
4721,1008645,8638.03,1727.61,1727.61,3.41,0.68,38.46,0.52,0.9,26.97,56.39,1899,,1005370032,RESIDENTIAL,SIDEBLOCK,5,0,S1008645
4722,1008646,22308.18,3186.87,3191.5,9.26,3.56,126.01,2.11,0.86,31.99,90.35,1900,,1005370033,RESIDENTIAL,CORNERBLOCK,5,0,S1008646
4723,1008647,13793.94,2298.95,2303.47,2.83,1.27,22.11,0.42,0.77,26.97,66.76,1900,,1005370034,MIXED,SIDEBLOCK,5,0,S1008647
4724,1008648,14671.2,2445.24,2448.79,0.53,0.88,12.96,0.44,0.8,27.3,69.56,1900,,1005370035,MIXED,SIDEBLOCK,5,0,S1008648
4725,1008649,15634.56,2605.72,2610.25,1.03,4.27,14.78,0.88,0.82,27.66,67.23,1910,,1005370036,MIXED,SIDEBLOCK,5,0,S1008649
4726,1008650,55417.94,5038.04,5042.89,11.55,3.87,140,2.75,0.94,50.43,128.94,1982,,1005377501,MIXED,CORNERBLOCK,5,0,S1008650
4727,1008651,24428.67,3489.76,3492.89,8.18,2.15,73.67,1.35,0.94,42.36,89.58,1928,,1005377502,MIXED,SIDEBLOCK,5,0,S1008651
4728,1008662,448165.74,34474.3,34487.54,29.05,4.77,286.88,2.77,0.98,167.29,163.97,2000,,1005380040,OTHER,ENDBLOCK,5,2,S1008662
